127.0.0.1 - - [17/Aug/2024:03:19:32 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:11 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:11 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:14 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:14 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:24 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:24 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:25 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:25 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:26 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4431
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:56 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:37:56 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:38:13 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:38:13 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:38:15 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:38:15 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:38:16 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4642
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:40:54 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:40:56 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:40:56 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:41:04 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4645
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:41:04 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:41:47 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4645
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:42:00 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:42:00 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:21 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:21 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:21 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:21 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:21 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:23 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:24 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:25 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:45:25 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:48:09 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:48:09 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:48:11 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:48:11 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:48:12 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4431
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:37 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:37 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:45 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:45 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:47 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:47 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:49:48 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4431
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:50:41 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:50:41 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:51:11 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:51:11 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:51:15 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:51:15 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:51:16 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:53:11 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:53:12 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:53:12 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:03:53:14 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:00:49 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:00:50 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:00:50 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:00:59 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:00:59 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:01:23 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:25 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:25 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:27 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:27 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:28 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:29 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:30 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:30 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:36 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:36 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:38 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:38 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:39 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4431
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:50 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:02:50 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:03:01 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:03:01 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:03:03 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:03:03 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:03:04 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:05:51 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:05:51 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:04 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:04 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:05 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:05 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:06 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4431
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:10 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:10 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:16 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:17 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:18 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:18 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:20 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:47 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:47 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:55 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:55 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:56 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:56 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:06:58 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4857
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:39 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:39 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:40 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:41 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:43 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:43 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:49 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:49 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:50 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:50 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:51 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4431
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:56 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:12:56 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:13:03 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:13:03 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:13:05 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:13:05 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:04:13:06 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4644
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:24 +0530] "GET /01-mini-project/LogoutServlet? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:24 +0530] "GET /01-mini-project/Index.jsp HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:24 +0530] "GET /01-mini-project/Bank.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:39 +0530] "GET /01-mini-project/LoginController?username=pratham%40example.com&password=pass123&user_type=customer HTTP/1.1" 302 -
